pid, time, education-num, age, hours-per-week, capital-loss, capital-gain, fnlwgt, sex, race, relationship, marital-status, workclass, occupation, education, native-country, income
219, 219,10, 40,38,0,0,170525,Female,White,Not-in-family,Never-married,State-gov,Adm-clerical,Some-college,United-States,<=50K
220, 220,13, 41,50,0,0,180138,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,Iran,>50K
221, 221,14, 38,70,0,0,115076,Male,White,Husband,Married-civ-spouse,Local-gov,Exec-managerial,Masters,United-States,>50K
222, 222,9, 23,40,0,0,115458,Male,White,Own-child,Never-married,Private,Transport-moving,HS-grad,United-States,<=50K
223, 223,13, 40,40,0,0,347890,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,>50K
224, 224,9, 41,20,0,0,196001,Female,White,Wife,Married-civ-spouse,Self-emp-not-inc,Other-service,HS-grad,United-States,<=50K
225, 225,12, 24,50,0,0,273905,Male,White,Husband,Married-civ-spouse,State-gov,Protective-serv,Assoc-acdm,United-States,<=50K
226, 226,10, 38,40,1741,0,179488,Male,White,Not-in-family,Divorced,Private,Craft-repair,Some-college,United-States,<=50K
227, 227,9, 58,45,0,0,236596,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,HS-grad,United-States,>50K
228, 228,9, 32,34,0,0,183916,Female,White,Not-in-family,Never-married,Private,Other-service,HS-grad,United-States,<=50K
229, 229,12, 40,60,1977,0,207578,Male,White,Husband,Married-civ-spouse,Private,Tech-support,Assoc-acdm,United-States,>50K
230, 230,15, 41,40,0,0,112763,Female,White,Wife,Married-civ-spouse,Private,Prof-specialty,Prof-school,United-States,>50K
231, 231,13, 42,40,0,0,390781,Female,Black,Wife,Married-civ-spouse,Private,Adm-clerical,Bachelors,United-States,<=50K
232, 232,6, 59,30,0,0,171328,Female,Black,Unmarried,Widowed,Local-gov,Other-service,10th,United-States,<=50K
233, 233,10, 19,40,0,0,27382,Male,White,Own-child,Never-married,Local-gov,Adm-clerical,Some-college,United-States,<=50K
234, 234,10, 58,20,0,0,259014,Male,White,Not-in-family,Never-married,Private,Transport-moving,Some-college,United-States,<=50K
235, 235,9, 42,40,0,0,303044,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,HS-grad,Cambodia,>50K
236, 236,9, 20,40,0,0,117789,Female,White,Own-child,Never-married,Private,Other-service,HS-grad,United-States,<=50K
237, 237,9, 32,30,0,0,172579,Female,White,Not-in-family,Separated,Private,Other-service,HS-grad,United-States,<=50K
238, 238,11, 45,45,0,0,187666,Female,White,Not-in-family,Widowed,Private,Exec-managerial,Assoc-voc,United-States,<=50K
239, 239,4, 50,40,0,0,204518,Male,White,Not-in-family,Divorced,Private,Craft-repair,7th-8th,United-States,<=50K
240, 240,13, 36,40,0,0,150042,Female,White,Own-child,Divorced,Private,Prof-specialty,Bachelors,United-States,<=50K
241, 241,9, 45,60,0,0,98092,Male,White,Husband,Married-civ-spouse,Private,Sales,HS-grad,United-States,<=50K
242, 242,7, 17,12,0,0,245918,Male,White,Own-child,Never-married,Private,Other-service,11th,United-States,<=50K
243, 243,10, 59,40,0,4064,146013,Male,White,Husband,Married-civ-spouse,Private,Sales,Some-college,United-States,<=50K
244, 244,7, 26,40,0,0,378322,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,11th,United-States,<=50K
245, 245,10, 37,75,0,0,257295,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Some-college,Thailand,>50K
246, 246,9, 64,40,0,0,21174,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,HS-grad,United-States,>50K
247, 247,13, 33,45,0,0,185480,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
248, 248,9, 33,40,0,0,222205,Female,White,Wife,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,>50K
249, 249,9, 61,40,0,0,69867,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,HS-grad,United-States,>50K
250, 250,5, 17,24,0,1055,191260,Male,White,Own-child,Never-married,Private,Other-service,9th,United-States,<=50K
251, 251,14, 50,98,0,2407,30653,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,Masters,United-States,<=50K
252, 252,14, 27,35,0,0,209109,Male,White,Own-child,Never-married,Local-gov,Prof-specialty,Masters,United-States,<=50K
253, 253,9, 30,40,0,0,70377,Female,White,Own-child,Divorced,Private,Prof-specialty,HS-grad,United-States,<=50K
254, 254,9, 43,40,0,0,477983,Male,Black,Husband,Married-civ-spouse,Private,Handlers-cleaners,HS-grad,United-States,<=50K
255, 255,10, 44,40,0,7298,170924,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,>50K
256, 256,10, 35,40,0,0,190174,Female,White,Not-in-family,Never-married,Private,Exec-managerial,Some-college,United-States,<=50K
257, 257,10, 25,40,0,0,193787,Female,White,Own-child,Never-married,Private,Tech-support,Some-college,United-States,<=50K
258, 258,10, 24,48,0,7298,279472,Female,White,Wife,Married-civ-spouse,Private,Machine-op-inspct,Some-college,United-States,>50K
259, 259,13, 22,15,0,0,34918,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Bachelors,Germany,<=50K
260, 260,10, 42,40,0,5178,97688,Male,White,Husband,Married-civ-spouse,Local-gov,Craft-repair,Some-college,United-States,>50K
261, 261,12, 34,45,0,0,175413,Female,Black,Unmarried,Divorced,Private,Sales,Assoc-acdm,United-States,<=50K
262, 262,13, 60,42,0,0,173960,Female,White,Not-in-family,Divorced,Private,Prof-specialty,Bachelors,United-States,<=50K
263, 263,9, 21,40,0,0,205759,Male,White,Own-child,Never-married,Private,Handlers-cleaners,HS-grad,United-States,<=50K
264, 264,14, 57,40,0,15024,425161,Male,White,Husband,Married-civ-spouse,Federal-gov,Sales,Masters,United-States,>50K
265, 265,15, 41,60,0,0,220531,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Prof-school,United-States,>50K
266, 266,10, 50,45,0,0,176609,Male,White,Not-in-family,Divorced,Private,Other-service,Some-college,United-States,<=50K
267, 267,13, 25,40,0,0,371987,Female,White,Not-in-family,Never-married,Private,Exec-managerial,Bachelors,United-States,<=50K
268, 268,4, 50,40,0,0,193884,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,7th-8th,Ecuador,<=50K
269, 269,13, 36,45,0,0,200352,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Bachelors,United-States,<=50K
270, 270,9, 31,40,0,0,127595,Female,White,Not-in-family,Divorced,Private,Prof-specialty,HS-grad,United-States,<=50K
271, 271,13, 29,56,0,0,220419,Male,White,Not-in-family,Never-married,Local-gov,Protective-serv,Bachelors,United-States,<=50K
272, 272,10, 21,45,0,0,231931,Male,White,Own-child,Never-married,Private,Sales,Some-college,United-States,<=50K
273, 273,13, 27,40,0,0,248402,Female,Black,Unmarried,Never-married,Private,Tech-support,Bachelors,United-States,<=50K
274, 274,9, 65,16,0,0,111095,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,<=50K
275, 275,13, 37,60,0,0,57424,Female,White,Not-in-family,Divorced,Self-emp-inc,Sales,Bachelors,United-States,<=50K
276, 276,9, 24,40,0,0,278130,Male,White,Own-child,Never-married,Private,Craft-repair,HS-grad,United-States,<=50K
277, 277,9, 38,80,0,0,169469,Male,White,Not-in-family,Divorced,Private,Sales,HS-grad,United-States,<=50K
278, 278,13, 48,40,0,7688,146268,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,Bachelors,United-States,>50K
279, 279,10, 21,25,0,0,153718,Female,Asian-Pac-Islander,Not-in-family,Never-married,Private,Other-service,Some-college,United-States,<=50K
280, 280,9, 31,45,0,0,217460,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,>50K
281, 281,9, 55,40,0,4386,238638,Male,White,Husband,Married-civ-spouse,Private,Sales,HS-grad,United-States,>50K
282, 282,10, 24,40,0,0,303296,Female,Asian-Pac-Islander,Wife,Married-civ-spouse,Private,Adm-clerical,Some-college,Laos,<=50K
283, 283,9, 43,40,0,0,173321,Female,White,Not-in-family,Divorced,Private,Adm-clerical,HS-grad,United-States,<=50K
284, 284,12, 26,45,0,0,193945,Male,White,Not-in-family,Never-married,Private,Tech-support,Assoc-acdm,United-States,<=50K
285, 285,12, 46,33,0,0,83082,Female,White,Not-in-family,Never-married,Private,Prof-specialty,Assoc-acdm,United-States,<=50K
286, 286,12, 35,40,0,0,193815,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,Assoc-acdm,United-States,>50K
287, 287,10, 41,54,0,0,34987,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Farming-fishing,Some-college,United-States,>50K
288, 288,13, 26,40,0,0,59306,Male,White,Not-in-family,Never-married,Private,Sales,Bachelors,United-States,<=50K
289, 289,14, 34,35,0,7298,142897,Male,Asian-Pac-Islander,Husband,Married-civ-spouse,Private,Exec-managerial,Masters,Taiwan,>50K
290, 290,13, 36,40,0,0,205607,Female,Black,Not-in-family,Divorced,Self-emp-not-inc,Prof-specialty,Bachelors,United-States,>50K
291, 291,10, 22,15,0,0,199698,Male,White,Own-child,Never-married,Private,Sales,Some-college,United-States,<=50K
292, 292,10, 24,40,0,0,191954,Male,White,Not-in-family,Never-married,Private,Machine-op-inspct,Some-college,United-States,<=50K
293, 293,10, 77,40,0,0,138714,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,Some-college,United-States,<=50K
294, 294,3, 22,40,0,0,399087,Female,White,Other-relative,Married-civ-spouse,Private,Machine-op-inspct,5th-6th,Mexico,<=50K
295, 295,10, 29,40,0,0,423158,Female,White,Not-in-family,Never-married,Private,Tech-support,Some-college,United-States,<=50K
296, 296,9, 62,24,0,0,159841,Female,White,Not-in-family,Widowed,Private,Other-service,HS-grad,United-States,<=50K
297, 297,9, 39,40,0,0,174308,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Exec-managerial,HS-grad,United-States,<=50K
298, 298,10, 43,50,1485,0,50356,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,<=50K
299, 299,9, 35,45,0,0,186110,Male,White,Not-in-family,Divorced,Private,Transport-moving,HS-grad,United-States,<=50K
300, 300,7, 29,40,0,0,200381,Female,White,Not-in-family,Never-married,Private,Exec-managerial,11th,United-States,<=50K
301, 301,14, 76,10,0,0,174309,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,Masters,United-States,<=50K
302, 302,9, 63,45,0,0,78383,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Farming-fishing,HS-grad,United-States,<=50K
303, 303,10, 43,50,1887,0,187728,Female,White,Wife,Married-civ-spouse,Private,Prof-specialty,Some-college,United-States,>50K
304, 304,9, 58,40,0,0,321171,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Handlers-cleaners,HS-grad,United-States,<=50K
305, 305,9, 66,55,0,2050,127921,Male,White,Not-in-family,Never-married,Private,Transport-moving,HS-grad,United-States,<=50K
306, 306,10, 41,45,0,0,206565,Male,Black,Not-in-family,Never-married,Private,Craft-repair,Some-college,United-States,<=50K
307, 307,13, 26,40,0,0,224563,Male,White,Not-in-family,Never-married,Private,Adm-clerical,Bachelors,United-States,<=50K
308, 308,11, 47,40,0,0,178686,Male,White,Not-in-family,Never-married,Private,Other-service,Assoc-voc,United-States,<=50K
309, 309,6, 55,40,0,0,98545,Male,White,Husband,Married-civ-spouse,Local-gov,Adm-clerical,10th,United-States,<=50K
310, 310,9, 53,40,0,0,242606,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,HS-grad,United-States,<=50K
311, 311,3, 17,48,0,0,270942,Male,White,Other-relative,Never-married,Private,Other-service,5th-6th,Mexico,<=50K
312, 312,9, 30,40,0,0,94235,Male,White,Other-relative,Never-married,Private,Craft-repair,HS-grad,United-States,<=50K
313, 313,14, 49,60,0,0,71195,Male,White,Not-in-family,Never-married,Private,Prof-specialty,Masters,United-States,<=50K
314, 314,9, 19,30,0,0,104112,Male,Black,Unmarried,Never-married,Private,Sales,HS-grad,Haiti,<=50K
315, 315,9, 45,40,0,0,261192,Male,Black,Husband,Married-civ-spouse,Private,Other-service,HS-grad,United-States,<=50K
316, 316,12, 26,40,0,0,94936,Male,White,Not-in-family,Never-married,Private,Sales,Assoc-acdm,United-States,<=50K
317, 317,11, 38,40,0,7298,296478,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Assoc-voc,United-States,>50K
318, 318,9, 36,40,0,7298,119272,Male,White,Husband,Married-civ-spouse,State-gov,Protective-serv,HS-grad,United-States,>50K
319, 319,9, 33,20,0,0,85043,Male,White,Not-in-family,Never-married,Private,Farming-fishing,HS-grad,United-States,<=50K
320, 320,10, 22,40,0,0,293364,Female,Black,Own-child,Never-married,State-gov,Protective-serv,Some-college,United-States,<=50K
321, 321,13, 43,42,0,0,241895,Male,White,Not-in-family,Never-married,Self-emp-not-inc,Sales,Bachelors,United-States,<=50K
322, 322,12, 56,25,0,0,101128,Male,White,Not-in-family,Married-spouse-absent,Private,Other-service,Assoc-acdm,Iran,<=50K
323, 323,13, 31,25,0,0,156464,Male,White,Own-child,Never-married,Private,Prof-specialty,Bachelors,United-States,<=50K
324, 324,13, 33,40,0,0,117963,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
325, 325,9, 26,40,0,0,192262,Male,White,Husband,Married-civ-spouse,Private,Other-service,HS-grad,United-States,<=50K
326, 326,13, 33,40,0,0,111363,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
327, 327,7, 46,30,0,0,329752,Male,White,Husband,Married-civ-spouse,Local-gov,Transport-moving,11th,United-States,<=50K
328, 328,9, 38,40,0,0,95432,Male,White,Husband,Married-civ-spouse,Federal-gov,Adm-clerical,HS-grad,United-States,>50K
329, 329,7, 65,40,0,0,161400,Male,Other,Unmarried,Widowed,Private,Other-service,11th,United-States,<=50K
330, 330,11, 40,40,0,0,96129,Male,White,Husband,Married-civ-spouse,Private,Tech-support,Assoc-voc,United-States,>50K
331, 331,9, 42,35,0,0,111949,Female,White,Wife,Married-civ-spouse,Private,Adm-clerical,HS-grad,United-States,<=50K
332, 332,5, 26,40,0,0,117125,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Craft-repair,9th,Portugal,<=50K
333, 333,6, 36,24,0,0,348022,Female,White,Wife,Married-civ-spouse,Private,Other-service,10th,United-States,<=50K
334, 334,14, 62,40,0,0,270092,Male,White,Husband,Married-civ-spouse,Private,Prof-specialty,Masters,United-States,>50K
335, 335,13, 43,45,0,0,180609,Male,White,Husband,Married-civ-spouse,Private,Transport-moving,Bachelors,United-States,<=50K
336, 336,13, 43,45,1564,0,174575,Male,White,Not-in-family,Divorced,Private,Exec-managerial,Bachelors,United-States,>50K
337, 337,9, 22,55,0,0,410439,Male,White,Not-in-family,Married-spouse-absent,Private,Sales,HS-grad,United-States,<=50K
338, 338,9, 28,40,0,0,92262,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
339, 339,10, 56,45,0,0,183081,Male,White,Husband,Married-civ-spouse,Self-emp-not-inc,Sales,Some-college,United-States,<=50K
340, 340,12, 22,15,0,0,362589,Female,White,Not-in-family,Never-married,Private,Sales,Assoc-acdm,United-States,<=50K
341, 341,13, 57,45,0,0,212448,Female,White,Not-in-family,Divorced,Private,Exec-managerial,Bachelors,United-States,>50K
342, 342,9, 39,40,0,0,481060,Female,White,Unmarried,Divorced,Private,Sales,HS-grad,United-States,<=50K
343, 343,10, 26,15,0,0,185885,Female,White,Unmarried,Never-married,Federal-gov,Adm-clerical,Some-college,United-States,<=50K
344, 344,7, 17,10,0,0,89821,Male,White,Own-child,Never-married,Private,Other-service,11th,United-States,<=50K
345, 345,11, 40,38,0,0,184018,Male,White,Husband,Married-civ-spouse,State-gov,Machine-op-inspct,Assoc-voc,United-States,>50K
346, 346,9, 45,40,0,0,256649,Male,Black,Husband,Married-civ-spouse,Private,Machine-op-inspct,HS-grad,United-States,<=50K
347, 347,9, 44,40,0,0,160323,Male,Black,Not-in-family,Never-married,Private,Craft-repair,HS-grad,United-States,<=50K
348, 348,10, 20,10,0,0,350845,Female,White,Own-child,Never-married,Local-gov,Adm-clerical,Some-college,United-States,<=50K
349, 349,9, 33,40,0,0,267404,Female,White,Wife,Married-civ-spouse,Private,Craft-repair,HS-grad,United-States,<=50K
350, 350,10, 23,40,0,0,35633,Male,White,Not-in-family,Never-married,Private,Sales,Some-college,United-States,<=50K
351, 351,14, 46,30,0,0,80914,Male,White,Not-in-family,Divorced,Self-emp-not-inc,Exec-managerial,Masters,United-States,<=50K
352, 352,9, 38,50,0,0,172927,Male,White,Husband,Married-civ-spouse,Private,Sales,HS-grad,United-States,<=50K
353, 353,9, 54,40,0,0,174319,Male,White,Not-in-family,Divorced,Private,Transport-moving,HS-grad,United-States,<=50K
354, 354,3, 46,45,2339,0,214955,Female,White,Not-in-family,Divorced,Private,Craft-repair,5th-6th,United-States,<=50K
355, 355,10, 25,40,0,0,344991,Male,White,Husband,Married-civ-spouse,Private,Craft-repair,Some-college,United-States,<=50K
356, 356,10, 46,40,0,0,108699,Female,White,Not-in-family,Divorced,Private,Sales,Some-college,United-States,<=50K
357, 357,10, 36,40,0,0,117312,Female,White,Wife,Married-civ-spouse,Local-gov,Transport-moving,Some-college,United-States,<=50K
358, 358,9, 23,25,0,0,396099,Female,White,Not-in-family,Never-married,Private,Other-service,HS-grad,United-States,<=50K
359, 359,9, 29,40,0,0,134152,Male,White,Not-in-family,Separated,Private,Machine-op-inspct,HS-grad,United-States,<=50K
360, 360,10, 44,6,2415,0,162028,Female,White,Wife,Married-civ-spouse,Private,Adm-clerical,Some-college,United-States,>50K
361, 361,10, 19,16,0,0,25429,Female,White,Own-child,Never-married,Private,Adm-clerical,Some-college,United-States,<=50K
362, 362,9, 19,40,0,0,232392,Female,White,Other-relative,Never-married,Private,Other-service,HS-grad,United-States,<=50K
363, 363,9, 35,40,0,0,220098,Female,White,Wife,Married-civ-spouse,Private,Other-service,HS-grad,United-States,>50K
364, 364,13, 27,50,0,0,301302,Male,White,Not-in-family,Never-married,Private,Craft-repair,Bachelors,United-States,<=50K
365, 365,12, 46,40,0,0,277946,Male,White,Not-in-family,Separated,Self-emp-not-inc,Craft-repair,Assoc-acdm,United-States,<=50K
366, 366,9, 34,35,0,0,196164,Female,White,Not-in-family,Never-married,Private,Other-service,HS-grad,United-States,<=50K
367, 367,10, 44,40,0,0,115562,Male,White,Husband,Married-civ-spouse,Private,Tech-support,Some-college,United-States,<=50K
368, 368,10, 45,40,0,0,96975,Female,White,Unmarried,Divorced,Private,Handlers-cleaners,Some-college,United-States,<=50K
369, 369,13, 25,55,0,0,86872,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Bachelors,United-States,>50K
370, 370,13, 52,50,0,0,132178,Male,White,Husband,Married-civ-spouse,Self-emp-inc,Exec-managerial,Bachelors,United-States,>50K
371, 371,10, 20,40,0,0,416103,Male,White,Own-child,Never-married,Private,Handlers-cleaners,Some-college,United-States,<=50K
372, 372,10, 28,40,0,0,108574,Female,White,Not-in-family,Never-married,Private,Other-service,Some-college,United-States,<=50K
373, 373,13, 50,40,0,0,288353,Male,White,Husband,Married-civ-spouse,State-gov,Protective-serv,Bachelors,United-States,>50K
374, 374,11, 34,64,0,0,227689,Female,White,Not-in-family,Divorced,Private,Tech-support,Assoc-voc,United-States,<=50K
375, 375,4, 28,40,2179,0,166481,Male,Other,Husband,Married-civ-spouse,Private,Handlers-cleaners,7th-8th,Puerto-Rico,<=50K
376, 376,14, 41,65,1977,0,445382,Male,White,Husband,Married-civ-spouse,Private,Exec-managerial,Masters,United-States,>50K
377, 377,9, 28,40,0,0,110145,Male,White,Husband,Married-civ-spouse,Private,Adm-clerical,HS-grad,United-States,<=50K
